timestamp,house_id,current
2026-02-07T16:43:50.990222,2,2.5
2026-02-07T16:43:50.990222,3,1.59
2026-02-07T16:43:50.990222,4,0.62
2026-02-07T16:43:50.990222,5,2.41
2026-02-07T16:43:51.016948,1,1.7
2026-02-07T16:43:51.016948,2,1.95
2026-02-07T16:43:51.016948,3,2.12
2026-02-07T16:43:51.016948,4,1.74
2026-02-07T16:43:51.016948,5,1.92
2026-02-07T16:43:51.042268,1,1.5
2026-02-07T16:43:51.042268,2,0.89
2026-02-07T16:43:51.042268,3,1.73
2026-02-07T16:43:51.042268,4,2.32
2026-02-07T16:43:51.042268,5,2.68
2026-02-07T16:43:51.068351,1,0.67
2026-02-07T16:43:51.068351,2,0.87
2026-02-07T16:43:51.068351,3,2.62
2026-02-07T16:43:51.068351,4,2.14
2026-02-07T16:43:51.068351,5,1.94
2026-02-07T16:43:51.096651,1,1.98
2026-02-07T16:43:51.096651,2,2.46
2026-02-07T16:43:51.096651,3,1.21
2026-02-07T16:43:51.096651,4,1.77
2026-02-07T16:43:51.096651,5,2.96
2026-02-07T16:43:51.124353,1,2.12
2026-02-07T16:43:51.124353,2,1.09
2026-02-07T16:43:51.124353,3,2.64
2026-02-07T16:43:51.124353,4,1.88
2026-02-07T16:43:51.124353,5,1.19
2026-02-07T16:43:51.151484,1,1.55
2026-02-07T16:43:51.151484,2,1.44
2026-02-07T16:43:51.151484,3,2.09
2026-02-07T16:43:51.151484,4,0.67
2026-02-07T16:43:51.151484,5,2.56
2026-02-07T16:43:51.180002,1,1.25
2026-02-07T16:43:51.180002,2,1.11
2026-02-07T16:43:51.180002,3,0.73
2026-02-07T16:43:51.180002,4,1.41
2026-02-07T16:43:51.180002,5,2.61
2026-02-07T16:43:51.208448,1,2.91
2026-02-07T16:43:51.208448,2,2.69
2026-02-07T16:43:51.208448,3,1.33
2026-02-07T16:43:51.208448,4,2.63
2026-02-07T16:43:51.208448,5,2.92
2026-02-07T16:43:51.236382,1,1.47
2026-02-07T16:43:51.236382,2,2.42
2026-02-07T16:43:51.236382,3,2.39
2026-02-07T16:43:51.236382,4,2.86
2026-02-07T16:43:51.236382,5,2.58
2026-02-07T16:43:51.267260,1,2.3
2026-02-07T16:43:51.267260,2,1.74
2026-02-07T16:43:51.267260,3,0.9
2026-02-07T16:43:51.267260,4,2.41
2026-02-07T16:43:51.267260,5,1.18
2026-02-07T16:43:51.295873,1,2.54
2026-02-07T16:43:51.295873,2,2.37
2026-02-07T16:43:51.295873,3,1.59
2026-02-07T16:43:51.295873,4,0.9
2026-02-07T16:43:51.295873,5,2.5
2026-02-07T16:43:51.318765,1,0.61
2026-02-07T16:43:51.318765,2,1.62
2026-02-07T16:43:51.318765,3,1.87
2026-02-07T16:43:51.318765,4,2.45
2026-02-07T16:43:51.318765,5,2.41
2026-02-07T16:43:51.343759,1,1.32
2026-02-07T16:43:51.343759,2,1.92
2026-02-07T16:43:51.343759,3,0.98
2026-02-07T16:43:51.343759,4,1.6
2026-02-07T16:43:51.343759,5,0.57
2026-02-07T16:43:51.382013,1,2.13
2026-02-07T16:43:51.382013,2,0.9
2026-02-07T16:43:51.382013,3,2.46
2026-02-07T16:43:51.382013,4,0.68
2026-02-07T16:43:51.382013,5,0.66
2026-02-07T16:43:51.421733,1,1.36
2026-02-07T16:43:51.421733,2,1.59
2026-02-07T16:43:51.421733,3,1.26
2026-02-07T16:43:51.421733,4,2.89
2026-02-07T16:43:51.421733,5,1.61
2026-02-07T16:43:51.453920,1,2.62
2026-02-07T16:43:51.453920,2,2.28
2026-02-07T16:43:51.453920,3,1.99
2026-02-07T16:43:51.453920,4,1.9
2026-02-07T16:43:51.453920,5,1.65
2026-02-07T16:43:51.492381,1,0.71
2026-02-07T16:43:51.492381,2,1.6
2026-02-07T16:43:51.492381,3,1.42
2026-02-07T16:43:51.492381,4,2.04
2026-02-07T16:43:51.492381,5,1.25
2026-02-07T16:43:51.520862,1,2.43
2026-02-07T16:43:51.520862,2,2.21
2026-02-07T16:43:51.520862,3,0.56
2026-02-07T16:43:51.520862,4,5.18
2026-02-07T16:43:51.520862,5,0.5
2026-02-07T16:43:51.552859,1,1.92
2026-02-07T16:43:51.552859,2,2.98
2026-02-07T16:43:51.552859,3,0.69
2026-02-07T16:43:51.552859,4,2.19
2026-02-07T16:43:51.552859,5,1.71
2026-02-07T16:43:51.584151,1,2.33
2026-02-07T16:43:51.584151,2,0.96
2026-02-07T16:43:51.584151,3,4.68
2026-02-07T16:43:51.584151,4,2.67
2026-02-07T16:43:51.584151,5,2.25
2026-02-07T16:43:51.610820,1,1.48
2026-02-07T16:43:51.610820,2,0.85
2026-02-07T16:43:51.610820,3,1.71
2026-02-07T16:43:51.610820,4,2.83
2026-02-07T16:43:51.610820,5,4.76
2026-02-07T16:43:51.639294,1,1.7
2026-02-07T16:43:51.639294,2,2.19
2026-02-07T16:43:51.639294,3,2.33
2026-02-07T16:43:51.639294,4,2.84
2026-02-07T16:43:51.639294,5,2.84
2026-02-07T16:43:51.666350,1,6.68
2026-02-07T16:43:51.666350,2,1.14
2026-02-07T16:43:51.666350,3,2.94
2026-02-07T16:43:51.666350,4,1.86
2026-02-07T16:43:51.666350,5,2.08
2026-02-07T16:43:51.699129,1,2.93
2026-02-07T16:43:51.699129,2,2.7
2026-02-07T16:43:51.699129,3,0.52
2026-02-07T16:43:51.699129,4,2.26
2026-02-07T16:43:51.699129,5,2.5
2026-02-07T16:43:51.732916,1,1.33
2026-02-07T16:43:51.732916,2,0.99
2026-02-07T16:43:51.732916,3,0.58
2026-02-07T16:43:51.732916,4,1.21
2026-02-07T16:43:51.732916,5,0.91
2026-02-07T16:43:51.763233,1,2.0
2026-02-07T16:43:51.763233,2,2.8
2026-02-07T16:43:51.763233,3,1.3
2026-02-07T16:43:51.763233,4,1.48
2026-02-07T16:43:51.763233,5,2.36
2026-02-07T16:43:51.795706,1,0.53
2026-02-07T16:43:51.795706,2,0.87
2026-02-07T16:43:51.795706,3,0.55
2026-02-07T16:43:51.795706,4,1.18
2026-02-07T16:43:51.795706,5,2.92
2026-02-07T16:43:51.826368,1,1.95
2026-02-07T16:43:51.826368,2,0.75
2026-02-07T16:43:51.826368,3,1.48
2026-02-07T16:43:51.826368,4,3.0
2026-02-07T16:43:51.826368,5,1.88
2026-02-07T16:43:51.859305,1,2.9
2026-02-07T16:43:51.859305,2,2.36
2026-02-07T16:43:51.859305,3,1.38
2026-02-07T16:43:51.859305,4,0.54
2026-02-07T16:43:51.859305,5,0.59
2026-02-07T16:43:51.890632,1,0.71
2026-02-07T16:43:51.890632,2,0.74
2026-02-07T16:43:51.890632,3,1.07
2026-02-07T16:43:51.890632,4,1.33
2026-02-07T16:43:51.890632,5,1.08
2026-02-07T16:43:51.922781,1,2.71
2026-02-07T16:43:51.922781,2,2.55
2026-02-07T16:43:51.922781,3,1.29
2026-02-07T16:43:51.922781,4,6.99
2026-02-07T16:43:51.922781,5,2.27
2026-02-07T16:43:51.954920,1,1.5
2026-02-07T16:43:51.954920,2,2.23
2026-02-07T16:43:51.954920,3,1.05
2026-02-07T16:43:51.954920,4,2.08
2026-02-07T16:43:51.954920,5,1.46
2026-02-07T16:43:51.988343,1,2.32
2026-02-07T16:43:51.988343,2,0.89
2026-02-07T16:43:51.988343,3,2.85
2026-02-07T16:43:51.988343,4,2.82
2026-02-07T16:43:51.988343,5,1.27
2026-02-07T16:43:52.026453,1,0.6
2026-02-07T16:43:52.026453,2,2.16
2026-02-07T16:43:52.026453,3,1.79
2026-02-07T16:43:52.026453,4,0.66
2026-02-07T16:43:52.026453,5,1.3
2026-02-07T16:43:52.058138,1,1.82
2026-02-07T16:43:52.058138,2,1.99
2026-02-07T16:43:52.058138,3,1.86
2026-02-07T16:43:52.058138,4,1.56
2026-02-07T16:43:52.058138,5,1.5
2026-02-07T16:43:52.090496,1,1.24
2026-02-07T16:43:52.090496,2,1.52
2026-02-07T16:43:52.090496,3,2.35
2026-02-07T16:43:52.090496,4,2.44
2026-02-07T16:43:52.090496,5,1.13
2026-02-07T16:43:52.125761,1,2.16
2026-02-07T16:43:52.125761,2,2.79
2026-02-07T16:43:52.125761,3,1.9
2026-02-07T16:43:52.125761,4,2.05
2026-02-07T16:43:52.125761,5,0.54
2026-02-07T16:43:52.158171,1,1.64
2026-02-07T16:43:52.158171,2,1.48
2026-02-07T16:43:52.158171,3,0.62
2026-02-07T16:43:52.158171,4,0.54
2026-02-07T16:43:52.158171,5,2.86
2026-02-07T16:43:52.189214,1,0.99
2026-02-07T16:43:52.189214,2,2.77
2026-02-07T16:43:52.189214,3,0.52
2026-02-07T16:43:52.189214,4,1.46
2026-02-07T16:43:52.189214,5,1.0
2026-02-07T16:43:52.223043,1,2.56
2026-02-07T16:43:52.223043,2,6.82
2026-02-07T16:43:52.223043,3,2.66
2026-02-07T16:43:52.223043,4,1.39
2026-02-07T16:43:52.223043,5,1.53
2026-02-07T16:43:52.253848,1,5.06
2026-02-07T16:43:52.253848,2,0.7
2026-02-07T16:43:52.253848,3,0.65
2026-02-07T16:43:52.253848,4,1.25
2026-02-07T16:43:52.253848,5,2.05
2026-02-07T16:43:52.285977,1,1.33
2026-02-07T16:43:52.285977,2,0.54
2026-02-07T16:43:52.285977,3,2.96
2026-02-07T16:43:52.285977,4,2.19
2026-02-07T16:43:52.285977,5,2.23
2026-02-07T16:43:52.317776,1,2.91
2026-02-07T16:43:52.317776,2,6.6
2026-02-07T16:43:52.317776,3,2.25
2026-02-07T16:43:52.317776,4,2.33
2026-02-07T16:43:52.317776,5,2.72
2026-02-07T16:43:52.350219,1,1.22
2026-02-07T16:43:52.350219,2,2.51
2026-02-07T16:43:52.350219,3,1.89
2026-02-07T16:43:52.350219,4,0.78
2026-02-07T16:43:52.350219,5,1.09
2026-02-07T16:43:52.383287,1,1.07
2026-02-07T16:43:52.383287,2,2.05
2026-02-07T16:43:52.383287,3,2.68
2026-02-07T16:43:52.383287,4,2.71
2026-02-07T16:43:52.383287,5,2.44
2026-02-07T16:43:52.432198,1,1.63
2026-02-07T16:43:52.432198,2,2.7
2026-02-07T16:43:52.432198,3,1.78
2026-02-07T16:43:52.432198,4,0.52
2026-02-07T16:43:52.432198,5,1.24
2026-02-07T16:43:52.480560,1,0.6
2026-02-07T16:43:52.480560,2,2.89
2026-02-07T16:43:52.480560,3,1.93
2026-02-07T16:43:52.480560,4,1.32
2026-02-07T16:43:52.480560,5,1.26
2026-02-07T16:43:52.517921,1,2.27
2026-02-07T16:43:52.517921,2,2.61
2026-02-07T16:43:52.517921,3,2.47
2026-02-07T16:43:52.517921,4,1.11
2026-02-07T16:43:52.517921,5,0.86
2026-02-07T16:43:52.557487,1,0.67
2026-02-07T16:43:52.557487,2,2.48
2026-02-07T16:43:52.557487,3,0.64
2026-02-07T16:43:52.557487,4,2.8
2026-02-07T16:43:52.557487,5,1.4
2026-02-07T16:43:52.591976,1,1.13
2026-02-07T16:43:52.591976,2,0.59
2026-02-07T16:43:52.591976,3,2.88
2026-02-07T16:43:52.591976,4,2.07
2026-02-07T16:43:52.591976,5,1.04
2026-02-07T16:43:52.624775,1,1.78
2026-02-07T16:43:52.624775,2,1.54
2026-02-07T16:43:52.624775,3,1.93
2026-02-07T16:43:52.624775,4,1.53
2026-02-07T16:43:52.624775,5,0.89
2026-02-07T16:43:52.658516,1,2.41
2026-02-07T16:43:52.658516,2,2.82
2026-02-07T16:43:52.658516,3,2.68
2026-02-07T16:43:52.658516,4,2.81
2026-02-07T16:43:52.658516,5,1.09
2026-02-07T16:43:52.707964,1,0.52
2026-02-07T16:43:52.707964,2,2.95
2026-02-07T16:43:52.707964,3,1.37
2026-02-07T16:43:52.707964,4,1.71
2026-02-07T16:43:52.707964,5,2.24
2026-02-07T16:43:52.769322,1,0.54
2026-02-07T16:43:52.769322,2,1.18
2026-02-07T16:43:52.769322,3,2.4
2026-02-07T16:43:52.769322,4,1.66
2026-02-07T16:43:52.769322,5,2.38
2026-02-07T16:43:52.810204,1,2.81
2026-02-07T16:43:52.810204,2,1.52
2026-02-07T16:43:52.810204,3,1.91
2026-02-07T16:43:52.810204,4,1.43
2026-02-07T16:43:52.810204,5,1.39
2026-02-07T16:43:52.850588,1,1.99
2026-02-07T16:43:52.850588,2,2.43
2026-02-07T16:43:52.850588,3,1.41
2026-02-07T16:43:52.850588,4,2.55
2026-02-07T16:43:52.850588,5,2.01
2026-02-07T16:43:52.879600,1,1.74
2026-02-07T16:43:52.879600,2,0.95
2026-02-07T16:43:52.879600,3,2.52
2026-02-07T16:43:52.879600,4,2.0
2026-02-07T16:43:52.879600,5,2.62
2026-02-07T16:43:52.910573,1,0.73
2026-02-07T16:43:52.910573,2,4.98
2026-02-07T16:43:52.910573,3,2.9
2026-02-07T16:43:52.910573,4,2.25
2026-02-07T16:43:52.910573,5,2.94
2026-02-07T16:43:52.939351,1,2.93
2026-02-07T16:43:52.939351,2,2.76
2026-02-07T16:43:52.939351,3,1.44
2026-02-07T16:43:52.939351,4,1.85
2026-02-07T16:43:52.939351,5,1.56
2026-02-07T16:43:52.969109,1,0.75
2026-02-07T16:43:52.969109,2,2.4
2026-02-07T16:43:52.969109,3,1.42
2026-02-07T16:43:52.969109,4,0.5
2026-02-07T16:43:52.969109,5,1.14
2026-02-07T16:43:52.997359,1,1.88
2026-02-07T16:43:52.997359,2,2.37
2026-02-07T16:43:52.997359,3,2.13
2026-02-07T16:43:52.997359,4,1.09
2026-02-07T16:43:52.997359,5,6.91
2026-02-07T16:43:53.023648,1,2.86
2026-02-07T16:43:53.023648,2,1.7
2026-02-07T16:43:53.023648,3,1.08
2026-02-07T16:43:53.023648,4,1.01
2026-02-07T16:43:53.023648,5,1.59
2026-02-07T16:43:53.053121,1,1.31
2026-02-07T16:43:53.053121,2,2.25
2026-02-07T16:43:53.053121,3,2.48
2026-02-07T16:43:53.053121,4,1.14
2026-02-07T16:43:53.053121,5,2.75
2026-02-07T16:43:53.078869,1,2.65
2026-02-07T16:43:53.078869,2,0.5
2026-02-07T16:43:53.078869,3,2.43
2026-02-07T16:43:53.078869,4,1.45
2026-02-07T16:43:53.078869,5,1.86
2026-02-07T16:43:53.106189,1,1.35
2026-02-07T16:43:53.106189,2,0.65
2026-02-07T16:43:53.106189,3,1.87
2026-02-07T16:43:53.106189,4,0.97
2026-02-07T16:43:53.106189,5,1.86
2026-02-07T16:43:53.131285,1,0.75
2026-02-07T16:43:53.131285,2,2.91
2026-02-07T16:43:53.131285,3,1.36
2026-02-07T16:43:53.131285,4,1.36
2026-02-07T16:43:53.131285,5,2.24
2026-02-07T16:43:53.157402,1,2.73
2026-02-07T16:43:53.157402,2,2.94
2026-02-07T16:43:53.157402,3,2.92
2026-02-07T16:43:53.157402,4,1.93
2026-02-07T16:43:53.157402,5,1.53
2026-02-07T16:43:53.187642,1,2.88
2026-02-07T16:43:53.187642,2,0.75
2026-02-07T16:43:53.187642,3,0.95
2026-02-07T16:43:53.187642,4,0.59
2026-02-07T16:43:53.187642,5,1.08
2026-02-07T16:43:53.219398,1,0.68
2026-02-07T16:43:53.219398,2,1.53
2026-02-07T16:43:53.219398,3,2.5
2026-02-07T16:43:53.219398,4,6.33
2026-02-07T16:43:53.219398,5,0.95
2026-02-07T16:43:53.249470,1,2.93
2026-02-07T16:43:53.249470,2,5.9
2026-02-07T16:43:53.249470,3,0.96
2026-02-07T16:43:53.249470,4,1.06
2026-02-07T16:43:53.249470,5,1.49
2026-02-07T16:43:53.275813,1,1.05
2026-02-07T16:43:53.275813,2,6.54
2026-02-07T16:43:53.275813,3,2.13
2026-02-07T16:43:53.275813,4,2.11
2026-02-07T16:43:53.275813,5,2.23
2026-02-07T16:43:53.304541,1,1.55
2026-02-07T16:43:53.304541,2,2.96
2026-02-07T16:43:53.304541,3,0.6
2026-02-07T16:43:53.304541,4,1.39
2026-02-07T16:43:53.304541,5,0.67
2026-02-07T16:43:53.333950,1,6.78
2026-02-07T16:43:53.333950,2,1.3
2026-02-07T16:43:53.333950,3,2.32
2026-02-07T16:43:53.333950,4,5.91
2026-02-07T16:43:53.333950,5,0.7
2026-02-07T16:43:53.363482,1,1.29
2026-02-07T16:43:53.363482,2,0.53
2026-02-07T16:43:53.363482,3,2.85
2026-02-07T16:43:53.363482,4,2.28
2026-02-07T16:43:53.363482,5,2.04
2026-02-07T16:43:53.395138,1,2.46
2026-02-07T16:43:53.395138,2,1.46
2026-02-07T16:43:53.395138,3,1.11
2026-02-07T16:43:53.395138,4,1.11
2026-02-07T16:43:53.395138,5,1.7
2026-02-07T16:43:53.426588,1,2.84
2026-02-07T16:43:53.426588,2,2.79
2026-02-07T16:43:53.426588,3,2.46
2026-02-07T16:43:53.426588,4,3.0
2026-02-07T16:43:53.426588,5,2.22
2026-02-07T16:43:53.456990,1,1.16
2026-02-07T16:43:53.456990,2,0.78
2026-02-07T16:43:53.456990,3,1.6
2026-02-07T16:43:53.456990,4,0.9
2026-02-07T16:43:53.456990,5,0.98
2026-02-07T16:43:53.486815,1,1.91
2026-02-07T16:43:53.486815,2,0.75
2026-02-07T16:43:53.486815,3,2.54
2026-02-07T16:43:53.486815,4,2.89
2026-02-07T16:43:53.486815,5,2.98
2026-02-07T16:43:53.514819,1,0.67
2026-02-07T16:43:53.514819,2,2.8
2026-02-07T16:43:53.514819,3,1.66
2026-02-07T16:43:53.514819,4,2.51
2026-02-07T16:43:53.514819,5,1.79
2026-02-07T16:43:53.544765,1,1.89
2026-02-07T16:43:53.544765,2,2.1
2026-02-07T16:43:53.544765,3,2.15
2026-02-07T16:43:53.544765,4,0.94
2026-02-07T16:43:53.544765,5,0.95
2026-02-07T16:43:53.571786,1,2.55
2026-02-07T16:43:53.571786,2,1.76
2026-02-07T16:43:53.571786,3,2.01
2026-02-07T16:43:53.571786,4,0.64
2026-02-07T16:43:53.571786,5,1.04
2026-02-07T16:43:53.596349,1,0.6
2026-02-07T16:43:53.596349,2,2.29
2026-02-07T16:43:53.596349,3,2.48
2026-02-07T16:43:53.596349,4,0.99
2026-02-07T16:43:53.596349,5,1.56
2026-02-07T16:43:53.623769,1,2.56
2026-02-07T16:43:53.623769,2,1.38
2026-02-07T16:43:53.623769,3,2.52
2026-02-07T16:43:53.623769,4,2.04
2026-02-07T16:43:53.623769,5,2.52
2026-02-07T16:43:53.649396,1,1.08
2026-02-07T16:43:53.649396,2,1.6
2026-02-07T16:43:53.649396,3,2.31
2026-02-07T16:43:53.649396,4,0.62
2026-02-07T16:43:53.649396,5,1.15
2026-02-07T16:43:53.675329,1,0.87
2026-02-07T16:43:53.675329,2,1.51
2026-02-07T16:43:53.675329,3,1.3
2026-02-07T16:43:53.675329,4,2.8
2026-02-07T16:43:53.675329,5,1.52
2026-02-07T16:43:53.705018,1,2.6
2026-02-07T16:43:53.705018,2,2.26
2026-02-07T16:43:53.705018,3,2.6
2026-02-07T16:43:53.705018,4,1.36
2026-02-07T16:43:53.705018,5,2.52
2026-02-07T16:43:53.732251,1,1.98
2026-02-07T16:43:53.732251,2,2.19
2026-02-07T16:43:53.732251,3,2.35
2026-02-07T16:43:53.732251,4,0.9
2026-02-07T16:43:53.732251,5,2.97
2026-02-07T16:43:53.760176,1,6.95
2026-02-07T16:43:53.760176,2,1.68
2026-02-07T16:43:53.760176,3,2.06
2026-02-07T16:43:53.760176,4,2.13
2026-02-07T16:43:53.760176,5,1.47
2026-02-07T16:43:53.787661,1,0.83
2026-02-07T16:43:53.787661,2,1.13
2026-02-07T16:43:53.787661,3,1.57
2026-02-07T16:43:53.787661,4,2.25
2026-02-07T16:43:53.787661,5,1.4
2026-02-07T16:43:53.815617,1,1.62
2026-02-07T16:43:53.815617,2,2.41
2026-02-07T16:43:53.815617,3,1.32
2026-02-07T16:43:53.815617,4,2.43
2026-02-07T16:43:53.815617,5,1.28
2026-02-07T16:43:53.842899,1,0.8
2026-02-07T16:43:53.842899,2,1.3
2026-02-07T16:43:53.842899,3,1.71
2026-02-07T16:43:53.842899,4,0.84
2026-02-07T16:43:53.842899,5,1.76
2026-02-07T16:43:53.873640,1,1.16
2026-02-07T16:43:53.873640,2,2.34
2026-02-07T16:43:53.873640,3,2.92
2026-02-07T16:43:53.873640,4,2.65
2026-02-07T16:43:53.873640,5,2.25
2026-02-07T16:43:53.901455,1,2.29
2026-02-07T16:43:53.901455,2,2.83
2026-02-07T16:43:53.901455,3,1.96
2026-02-07T16:43:53.901455,4,1.24
2026-02-07T16:43:53.901455,5,2.2
2026-02-07T16:43:53.926261,1,1.56
2026-02-07T16:43:53.926261,2,1.56
2026-02-07T16:43:53.926261,3,1.94
2026-02-07T16:43:53.926261,4,2.89
2026-02-07T16:43:53.926261,5,0.81
2026-02-07T16:43:53.950104,1,0.92
2026-02-07T16:43:53.950104,2,2.12
2026-02-07T16:43:53.950104,3,1.39
2026-02-07T16:43:53.950104,4,2.99
2026-02-07T16:43:53.950104,5,1.11
2026-02-07T16:43:53.974931,1,1.16
2026-02-07T16:43:53.974931,2,0.71
2026-02-07T16:43:53.974931,3,2.12
2026-02-07T16:43:53.974931,4,1.03
2026-02-07T16:43:53.974931,5,1.53
2026-02-07T16:43:53.996679,1,2.06
2026-02-07T16:43:53.996679,2,1.72
2026-02-07T16:43:53.996679,3,1.47
2026-02-07T16:43:53.996679,4,1.58
2026-02-07T16:43:53.996679,5,2.28
2026-02-07T16:43:54.019888,1,2.63
2026-02-07T16:43:54.019888,2,1.71
2026-02-07T16:43:54.019888,3,1.81
2026-02-07T16:43:54.019888,4,0.56
2026-02-07T16:43:54.019888,5,2.86
2026-02-07T16:43:54.045524,1,0.54
2026-02-07T16:43:54.045524,2,0.57
2026-02-07T16:43:54.045524,3,1.79
2026-02-07T16:43:54.045524,4,2.62
2026-02-07T16:43:54.045524,5,0.56
2026-02-07T16:43:54.072448,1,1.73
2026-02-07T16:43:54.072448,2,2.6
2026-02-07T16:43:54.072448,3,1.41
2026-02-07T16:43:54.072448,4,1.75
2026-02-07T16:43:54.072448,5,2.81
2026-02-07T16:43:54.102273,1,2.28
2026-02-07T16:43:54.102273,2,0.77
2026-02-07T16:43:54.102273,3,0.99
2026-02-07T16:43:54.102273,4,1.88
2026-02-07T16:43:54.102273,5,1.87
2026-02-07T16:43:54.133169,1,2.96
2026-02-07T16:43:54.133169,2,4.44
2026-02-07T16:43:54.133169,3,1.48
2026-02-07T16:43:54.133169,4,1.69
2026-02-07T16:43:54.133169,5,1.41
2026-02-07T16:43:54.165040,1,1.03
2026-02-07T16:43:54.165040,2,1.74
2026-02-07T16:43:54.165040,3,1.53
2026-02-07T16:43:54.165040,4,2.22
2026-02-07T16:43:54.165040,5,2.62
2026-02-07T16:43:54.194861,1,1.65
2026-02-07T16:43:54.194861,2,0.99
2026-02-07T16:43:54.194861,3,6.73
2026-02-07T16:43:54.194861,4,2.15
2026-02-07T16:43:54.194861,5,0.61
2026-02-07T16:43:54.222710,1,2.89
2026-02-07T16:43:54.222710,2,2.55
2026-02-07T16:43:54.222710,3,2.88
2026-02-07T16:43:54.222710,4,2.32
2026-02-07T16:43:54.222710,5,2.23
2026-02-07T16:43:54.253810,1,1.78
2026-02-07T16:43:54.253810,2,2.26
2026-02-07T16:43:54.253810,3,1.2
2026-02-07T16:43:54.253810,4,1.29
2026-02-07T16:43:54.253810,5,0.67
2026-02-07T16:43:54.282745,1,2.72
2026-02-07T16:43:54.282745,2,1.5
2026-02-07T16:43:54.282745,3,0.83
2026-02-07T16:43:54.282745,4,0.92
2026-02-07T16:43:54.282745,5,2.12
2026-02-07T16:43:54.308189,1,2.47
2026-02-07T16:43:54.308189,2,2.84
2026-02-07T16:43:54.308189,3,2.39
2026-02-07T16:43:54.308189,4,1.48
2026-02-07T16:43:54.308189,5,1.28
2026-02-07T16:43:54.335438,1,1.25
2026-02-07T16:43:54.335438,2,1.77
2026-02-07T16:43:54.335438,3,1.7
2026-02-07T16:43:54.335438,4,0.53
2026-02-07T16:43:54.335438,5,2.68
2026-02-07T16:43:54.361928,1,2.01
2026-02-07T16:43:54.361928,2,2.24
2026-02-07T16:43:54.361928,3,2.66
2026-02-07T16:43:54.361928,4,1.0
2026-02-07T16:43:54.361928,5,2.54
2026-02-07T16:43:54.389919,1,2.8
2026-02-07T16:43:54.389919,2,2.56
2026-02-07T16:43:54.389919,3,0.88
2026-02-07T16:43:54.389919,4,2.99
2026-02-07T16:43:54.389919,5,2.48
2026-02-07T16:43:54.417649,1,1.73
2026-02-07T16:43:54.417649,2,0.78
2026-02-07T16:43:54.417649,3,1.84
2026-02-07T16:43:54.417649,4,0.58
2026-02-07T16:43:54.417649,5,2.84
2026-02-07T16:43:54.448199,1,2.86
2026-02-07T16:43:54.448199,2,1.93
2026-02-07T16:43:54.448199,3,1.96
2026-02-07T16:43:54.448199,4,1.97
2026-02-07T16:43:54.448199,5,1.26
2026-02-07T16:43:54.474594,1,1.32
2026-02-07T16:43:54.474594,2,0.62
2026-02-07T16:43:54.474594,3,2.37
2026-02-07T16:43:54.474594,4,1.16
2026-02-07T16:43:54.474594,5,1.9
2026-02-07T16:43:54.503872,1,0.66
2026-02-07T16:43:54.503872,2,0.73
2026-02-07T16:43:54.503872,3,0.55
2026-02-07T16:43:54.503872,4,1.9
2026-02-07T16:43:54.503872,5,1.17
2026-02-07T16:43:54.529155,1,0.64
2026-02-07T16:43:54.529155,2,0.85
2026-02-07T16:43:54.529155,3,0.55
2026-02-07T16:43:54.529155,4,1.19
2026-02-07T16:43:54.529155,5,1.6
2026-02-07T16:43:54.552963,1,1.28
2026-02-07T16:43:54.552963,2,2.14
2026-02-07T16:43:54.552963,3,2.42
2026-02-07T16:43:54.552963,4,2.0
2026-02-07T16:43:54.552963,5,1.55
2026-02-07T16:43:54.575830,1,1.65
2026-02-07T16:43:54.575830,2,6.5
2026-02-07T16:43:54.575830,3,2.57
2026-02-07T16:43:54.575830,4,1.9
2026-02-07T16:43:54.575830,5,1.87
2026-02-07T16:43:54.599292,1,2.79
2026-02-07T16:43:54.599292,2,2.37
2026-02-07T16:43:54.599292,3,1.15
2026-02-07T16:43:54.599292,4,0.72
2026-02-07T16:43:54.599292,5,2.08
2026-02-07T16:43:54.624289,1,0.64
2026-02-07T16:43:54.624289,2,1.12
2026-02-07T16:43:54.624289,3,1.43
2026-02-07T16:43:54.624289,4,1.65
2026-02-07T16:43:54.624289,5,2.33
2026-02-07T16:43:54.655714,1,0.71
2026-02-07T16:43:54.655714,2,0.95
2026-02-07T16:43:54.655714,3,0.83
2026-02-07T16:43:54.655714,4,0.57
2026-02-07T16:43:54.655714,5,2.81
2026-02-07T16:43:54.685919,1,2.05
2026-02-07T16:43:54.685919,2,1.25
2026-02-07T16:43:54.685919,3,1.87
2026-02-07T16:43:54.685919,4,2.6
2026-02-07T16:43:54.685919,5,6.93
2026-02-07T16:43:54.719942,1,1.34
2026-02-07T16:43:54.719942,2,1.18
2026-02-07T16:43:54.719942,3,1.13
2026-02-07T16:43:54.719942,4,2.39
2026-02-07T16:43:54.719942,5,1.0
2026-02-07T16:43:54.755168,1,1.83
2026-02-07T16:43:54.755168,2,2.1
2026-02-07T16:43:54.755168,3,0.64
2026-02-07T16:43:54.755168,4,0.91
2026-02-07T16:43:54.755168,5,1.86
2026-02-07T16:43:54.790763,1,2.76
2026-02-07T16:43:54.790763,2,1.7
2026-02-07T16:43:54.790763,3,0.78
2026-02-07T16:43:54.790763,4,2.69
2026-02-07T16:43:54.790763,5,1.38
2026-02-07T16:43:54.825529,1,5.65
2026-02-07T16:43:54.825529,2,0.86
2026-02-07T16:43:54.825529,3,1.42
2026-02-07T16:43:54.825529,4,1.5
2026-02-07T16:43:54.825529,5,1.89
2026-02-07T16:43:54.858274,1,5.35
