timestamp,hour,is_peak_hour,total_current,current_change_rate,overload_flag,main_contributor
2026-02-07T16:43:53.974931,16,False,6.55,-1.98,False,3
2026-02-07T16:43:53.996679,16,False,9.11,2.56,False,5
2026-02-07T16:43:54.019888,16,False,9.57,0.46,False,5
2026-02-07T16:43:54.045524,16,False,6.08,-3.49,False,4
2026-02-07T16:43:54.072448,16,False,10.3,4.22,False,5
2026-02-07T16:43:54.102273,16,False,7.79,-2.51,False,1
2026-02-07T16:43:54.133169,16,False,11.98,4.19,False,2
2026-02-07T16:43:54.165040,16,False,9.14,-2.84,False,5
2026-02-07T16:43:54.194861,16,False,12.13,2.99,False,3
2026-02-07T16:43:54.222710,16,False,12.87,0.74,False,1
2026-02-07T16:43:54.253810,16,False,7.2,-5.67,False,2
2026-02-07T16:43:54.282745,16,False,8.09,0.89,False,1
2026-02-07T16:43:54.308189,16,False,10.46,2.37,False,2
2026-02-07T16:43:54.335438,16,False,7.93,-2.53,False,5
2026-02-07T16:43:54.361928,16,False,10.45,2.52,False,3
2026-02-07T16:43:54.389919,16,False,11.71,1.26,False,4
2026-02-07T16:43:54.417649,16,False,7.77,-3.94,False,5
2026-02-07T16:43:54.448199,16,False,9.98,2.21,False,1
2026-02-07T16:43:54.474594,16,False,7.37,-2.61,False,3
2026-02-07T16:43:54.503872,16,False,5.01,-2.36,False,4
2026-02-07T16:43:54.529155,16,False,4.83,-0.18,False,5
2026-02-07T16:43:54.552963,16,False,9.39,4.56,False,3
2026-02-07T16:43:54.575830,16,False,14.49,5.1,False,2
2026-02-07T16:43:54.599292,16,False,9.11,-5.38,False,1
2026-02-07T16:43:54.624289,16,False,7.17,-1.94,False,5
2026-02-07T16:43:54.655714,16,False,5.87,-1.3,False,5
2026-02-07T16:43:54.685919,16,False,14.7,8.83,False,5
2026-02-07T16:43:54.719942,16,False,7.04,-7.66,False,4
2026-02-07T16:43:54.755168,16,False,7.34,0.3,False,2
2026-02-07T16:43:54.790763,16,False,9.31,1.97,False,1
2026-02-07T16:43:54.825529,16,False,11.32,2.01,False,1
2026-02-07T16:43:54.858274,16,False,12.42,1.1,False,1
2026-02-07T16:43:54.889705,16,False,5.32,-7.1,False,5
2026-02-07T16:43:54.922297,16,False,9.45,4.13,False,5
2026-02-07T16:43:54.954591,16,False,6.39,-3.06,False,1
2026-02-07T16:43:54.988089,16,False,8.78,2.39,False,4
2026-02-07T16:43:55.020945,16,False,13.44,4.66,False,2
2026-02-07T16:43:55.052663,16,False,10.95,-2.49,False,3
2026-02-07T16:43:55.085129,16,False,9.24,-1.71,False,4
2026-02-07T16:43:55.115165,16,False,6.49,-2.75,False,3
2026-02-07T16:43:55.148965,16,False,11.2,4.71,False,2
2026-02-07T16:43:55.179949,16,False,9.43,-1.77,False,3
2026-02-07T16:43:55.212743,16,False,11.6,2.17,False,2
2026-02-07T16:43:55.243929,16,False,6.06,-5.54,False,1
2026-02-07T16:43:55.274294,16,False,7.12,1.06,False,5
2026-02-07T16:43:55.308443,16,False,8.75,1.63,False,2
2026-02-07T16:43:55.338313,16,False,8.58,-0.17,False,5
2026-02-07T16:43:55.365248,16,False,9.6,1.02,False,2
2026-02-07T16:43:55.394563,16,False,8.42,-1.18,False,5
2026-02-07T16:43:55.425463,16,False,9.2,0.78,False,4
2026-02-07T16:43:55.457597,16,False,13.83,4.63,False,2
2026-02-07T16:43:55.490645,16,False,7.37,-6.46,False,1
2026-02-07T16:43:55.546770,16,False,7.51,0.14,False,4
2026-02-07T16:43:55.597645,16,False,6.86,-0.65,False,3
2026-02-07T16:43:55.632789,16,False,13.21,6.35,False,1
2026-02-07T16:43:55.665405,16,False,7.85,-5.36,False,1
2026-02-07T16:43:55.694314,16,False,9.1,1.25,False,2
2026-02-07T16:43:55.722828,16,False,10.76,1.66,False,2
2026-02-07T16:43:55.756017,16,False,8.14,-2.62,False,4
2026-02-07T16:43:55.786643,16,False,13.48,5.34,False,4
2026-02-07T16:43:55.814516,16,False,5.83,-7.65,False,5
2026-02-07T16:43:55.842698,16,False,9.96,4.13,False,1
2026-02-07T16:43:55.867566,16,False,8.63,-1.33,False,2
2026-02-07T16:43:55.894280,16,False,7.93,-0.7,False,1
2026-02-07T16:43:55.923889,16,False,6.96,-0.97,False,1
2026-02-07T16:43:55.954140,16,False,7.09,0.13,False,5
2026-02-07T16:43:55.985753,16,False,8.68,1.59,False,5
2026-02-07T16:43:56.014540,16,False,8.06,-0.62,False,1
2026-02-07T16:43:56.067509,16,False,12.53,4.47,False,3
2026-02-07T16:43:56.092835,16,False,9.35,-3.18,False,4
2026-02-07T16:43:56.121551,16,False,8.21,-1.14,False,5
2026-02-07T16:43:56.151560,16,False,9.66,1.45,False,4
2026-02-07T16:43:56.180821,16,False,13.88,4.22,False,1
2026-02-07T16:43:56.210745,16,False,7.44,-6.44,False,2
2026-02-07T16:43:56.241736,16,False,10.53,3.09,False,4
2026-02-07T16:43:56.268315,16,False,12.78,2.25,False,4
2026-02-07T16:43:56.295219,16,False,7.15,-5.63,False,1
2026-02-07T16:43:56.328233,16,False,9.04,1.89,False,2
2026-02-07T16:43:56.356763,16,False,10.78,1.74,False,4
2026-02-07T16:43:56.384017,16,False,10.39,-0.39,False,4
2026-02-07T16:43:56.416787,16,False,9.45,-0.94,False,1
2026-02-07T16:43:56.450875,16,False,9.16,-0.29,False,5
2026-02-07T16:43:56.482754,16,False,6.23,-2.93,False,2
2026-02-07T16:43:56.512388,16,False,8.58,2.35,False,3
2026-02-07T16:43:56.538219,16,False,11.04,2.46,False,4
2026-02-07T16:43:56.558867,16,False,8.99,-2.05,False,5
2026-02-07T16:43:56.579186,16,False,10.89,1.9,False,5
2026-02-07T16:43:56.602379,16,False,7.79,-3.1,False,4
2026-02-07T16:43:56.634453,16,False,14.16,6.37,False,3
2026-02-07T16:43:56.678899,16,False,7.06,-7.1,False,5
2026-02-07T16:43:56.714419,16,False,11.74,4.68,False,2
2026-02-07T16:43:56.748910,16,False,8.13,-3.61,False,2
2026-02-07T16:43:56.775740,16,False,13.55,5.42,False,3
2026-02-07T16:43:56.801162,16,False,7.75,-5.8,False,2
2026-02-07T16:43:56.830618,16,False,6.15,-1.6,False,4
2026-02-07T16:43:56.861978,16,False,9.4,3.25,False,5
2026-02-07T16:43:56.892632,16,False,8.56,-0.84,False,1
2026-02-07T16:43:56.921413,16,False,8.98,0.42,False,2
2026-02-07T16:43:56.949486,16,False,10.54,1.56,False,1
2026-02-07T16:43:56.980973,16,False,6.7,-3.84,False,4
2026-02-07T16:43:57.011591,16,False,17.59,10.89,True,2
2026-02-07T16:43:57.041178,16,False,8.94,-8.65,False,2
2026-02-07T16:43:57.069995,16,False,9.56,0.62,False,5
2026-02-07T16:43:57.097710,16,False,11.95,2.39,False,1
2026-02-07T16:43:57.124380,16,False,12.97,1.02,False,2
2026-02-07T16:43:57.150618,16,False,10.92,-2.05,False,1
2026-02-07T16:43:57.176871,16,False,8.88,-2.04,False,2
2026-02-07T16:43:57.203757,16,False,8.54,-0.34,False,1
2026-02-07T16:43:57.231680,16,False,9.93,1.39,False,5
2026-02-07T16:43:57.259595,16,False,7.27,-2.66,False,1
2026-02-07T16:43:57.284292,16,False,8.78,1.51,False,3
2026-02-07T16:43:57.309185,16,False,10.41,1.63,False,4
2026-02-07T16:43:57.337083,16,False,7.97,-2.44,False,2
2026-02-07T16:43:57.364812,16,False,9.97,2.0,False,4
2026-02-07T16:43:57.394938,16,False,8.85,-1.12,False,1
2026-02-07T16:43:57.422580,16,False,12.11,3.26,False,5
2026-02-07T16:43:57.451559,16,False,8.02,-4.09,False,2
2026-02-07T16:43:57.479580,16,False,11.1,3.08,False,4
2026-02-07T16:43:57.509812,16,False,8.92,-2.18,False,1
2026-02-07T16:43:57.537830,16,False,9.44,0.52,False,5
2026-02-07T16:43:57.565525,16,False,5.17,-4.27,False,1
2026-02-07T16:43:57.593358,16,False,7.88,2.71,False,1
2026-02-07T16:43:57.620602,16,False,9.81,1.93,False,2
2026-02-07T16:43:57.646485,16,False,9.79,-0.02,False,1
2026-02-07T16:43:57.675079,16,False,14.26,4.47,False,1
2026-02-07T16:43:57.702243,16,False,9.15,-5.11,False,4
2026-02-07T16:43:57.730085,16,False,7.05,-2.1,False,5
2026-02-07T16:43:57.757507,16,False,6.23,-0.82,False,2
2026-02-07T16:43:57.784967,16,False,8.61,2.38,False,4
2026-02-07T16:43:57.827067,16,False,8.63,0.02,False,3
2026-02-07T16:43:57.867138,16,False,9.34,0.71,False,1
2026-02-07T16:43:57.900325,16,False,9.56,0.22,False,3
2026-02-07T16:43:57.927508,16,False,13.68,4.12,False,5
2026-02-07T16:43:57.960442,16,False,10.52,-3.16,False,3
2026-02-07T16:43:57.994829,16,False,6.41,-4.11,False,4
2026-02-07T16:43:58.027212,16,False,9.0,2.59,False,3
2026-02-07T16:43:58.055086,16,False,12.33,3.33,False,3
2026-02-07T16:43:58.110732,16,False,9.72,-2.61,False,5
2026-02-07T16:43:58.172999,16,False,8.66,-1.06,False,1
2026-02-07T16:43:58.216626,16,False,7.7,-0.96,False,5
2026-02-07T16:43:58.260778,16,False,6.16,-1.54,False,3
2026-02-07T16:43:58.292175,16,False,5.25,-0.91,False,5
2026-02-07T16:43:58.322562,16,False,10.27,5.02,False,5
2026-02-07T16:43:58.352297,16,False,12.96,2.69,False,3
2026-02-07T16:43:58.380513,16,False,10.0,-2.96,False,5
2026-02-07T16:43:58.415488,16,False,9.14,-0.86,False,2
2026-02-07T16:43:58.446362,16,False,9.05,-0.09,False,3
2026-02-07T16:43:58.476785,16,False,13.5,4.45,False,1
2026-02-07T16:43:58.506934,16,False,8.56,-4.94,False,2
2026-02-07T16:43:58.536282,16,False,8.41,-0.15,False,5
2026-02-07T16:43:58.563614,16,False,10.74,2.33,False,1
2026-02-07T16:43:58.588307,16,False,9.39,-1.35,False,5
2026-02-07T16:43:58.615103,16,False,6.19,-3.2,False,3
2026-02-07T16:43:58.642489,16,False,8.29,2.1,False,3
2026-02-07T16:43:58.668645,16,False,7.36,-0.93,False,1
2026-02-07T16:43:58.698066,16,False,10.63,3.27,False,5
2026-02-07T16:43:58.725606,16,False,8.27,-2.36,False,4
2026-02-07T16:43:58.755166,16,False,4.13,-4.14,False,3
2026-02-07T16:43:58.783465,16,False,10.23,6.1,False,5
2026-02-07T16:43:58.809527,16,False,8.38,-1.85,False,1
2026-02-07T16:43:58.836285,16,False,12.68,4.3,False,4
2026-02-07T16:43:58.862730,16,False,10.53,-2.15,False,3
2026-02-07T16:43:58.891961,16,False,15.94,5.41,True,2
2026-02-07T16:43:58.918150,16,False,6.54,-9.4,False,3
2026-02-07T16:43:58.944698,16,False,7.54,1.0,False,5
2026-02-07T16:43:58.969428,16,False,9.28,1.74,False,4
2026-02-07T16:43:58.994745,16,False,10.45,1.17,False,1
2026-02-07T16:43:59.021461,16,False,8.2,-2.25,False,3
2026-02-07T16:43:59.050017,16,False,9.66,1.46,False,1
2026-02-07T16:43:59.077273,16,False,7.21,-2.45,False,1
2026-02-07T16:43:59.107182,16,False,9.93,2.72,False,5
2026-02-07T16:43:59.134403,16,False,11.05,1.12,False,1
2026-02-07T16:43:59.162313,16,False,17.5,6.45,True,2
2026-02-07T16:43:59.193772,16,False,10.27,-7.23,False,2
2026-02-07T16:43:59.226585,16,False,10.95,0.68,False,5
2026-02-07T16:43:59.257564,16,False,8.76,-2.19,False,4
2026-02-07T16:43:59.287843,16,False,14.14,5.38,False,5
2026-02-07T16:43:59.316099,16,False,11.37,-2.77,False,1
2026-02-07T16:43:59.343346,16,False,7.89,-3.48,False,5
2026-02-07T16:43:59.369847,16,False,7.23,-0.66,False,4
2026-02-07T16:43:59.394386,16,False,12.62,5.39,False,3
2026-02-07T16:43:59.420456,16,False,7.15,-5.47,False,2
2026-02-07T16:43:59.446597,16,False,6.61,-0.54,False,1
2026-02-07T16:43:59.474976,16,False,7.92,1.31,False,3
2026-02-07T16:43:59.503140,16,False,9.79,1.87,False,2
2026-02-07T16:43:59.533335,16,False,8.24,-1.55,False,1
2026-02-07T16:43:59.561356,16,False,7.63,-0.61,False,4
2026-02-07T16:43:59.590399,16,False,7.91,0.28,False,3
2026-02-07T16:43:59.616536,16,False,14.3,6.39,False,3
2026-02-07T16:43:59.644176,16,False,6.65,-7.65,False,5
2026-02-07T16:43:59.670779,16,False,11.32,4.67,False,5
2026-02-07T16:43:59.696145,16,False,8.29,-3.03,False,5
2026-02-07T16:43:59.722754,16,False,8.82,0.53,False,1
2026-02-07T16:43:59.756669,16,False,7.22,-1.6,False,2
2026-02-07T16:43:59.788049,16,False,9.94,2.72,False,2
2026-02-07T16:43:59.822969,16,False,7.72,-2.22,False,4
2026-02-07T16:43:59.854530,16,False,9.22,1.5,False,1
2026-02-07T16:43:59.886626,16,False,12.71,3.49,False,4
2026-02-07T16:43:59.918658,16,False,7.96,-4.75,False,5
2026-02-07T16:43:59.949507,16,False,11.28,3.32,False,3
2026-02-07T16:43:59.981461,16,False,9.43,-1.85,False,3
2026-02-07T16:44:00.013991,16,False,12.84,3.41,False,4
2026-02-07T16:44:00.043381,16,False,9.15,-3.69,False,4
2026-02-07T16:44:00.076125,16,False,12.73,3.58,False,2
2026-02-07T16:44:00.108488,16,False,8.89,-3.84,False,2
2026-02-07T16:44:00.140530,16,False,6.09,-2.8,False,5
2026-02-07T16:44:00.173097,16,False,9.66,3.57,False,3
2026-02-07T16:44:00.204410,16,False,5.93,-3.73,False,1
2026-02-07T16:44:00.234570,16,False,6.28,0.35,False,3
2026-02-07T16:44:00.263772,16,False,5.94,-0.34,False,5
2026-02-07T16:44:00.293461,16,False,8.89,2.95,False,5
2026-02-07T16:44:00.320542,16,False,14.12,5.23,False,3
2026-02-07T16:44:00.347361,16,False,9.16,-4.96,False,5
2026-02-07T16:44:00.377762,16,False,8.62,-0.54,False,3
2026-02-07T16:44:00.409879,16,False,7.87,-0.75,False,3
2026-02-07T16:44:00.440404,16,False,11.73,3.86,False,3
2026-02-07T16:44:00.471738,16,False,6.81,-4.92,False,4
2026-02-07T16:44:00.502595,16,False,8.75,1.94,False,5
2026-02-07T16:44:00.531575,16,False,8.42,-0.33,False,5
2026-02-07T16:44:00.558672,16,False,7.3,-1.12,False,4
2026-02-07T16:44:00.584268,16,False,10.52,3.22,False,1
2026-02-07T16:44:00.611059,16,False,8.92,-1.6,False,1
2026-02-07T16:44:00.641637,16,False,7.89,-1.03,False,4
2026-02-07T16:44:00.672642,16,False,10.59,2.7,False,3
2026-02-07T16:44:00.703945,16,False,7.93,-2.66,False,3
2026-02-07T16:44:00.734609,16,False,10.25,2.32,False,3
2026-02-07T16:44:00.765666,16,False,13.11,2.86,False,5
2026-02-07T16:44:00.793814,16,False,7.29,-5.82,False,4
2026-02-07T16:44:00.820607,16,False,6.71,-0.58,False,3
2026-02-07T16:44:00.846815,16,False,7.43,0.72,False,5
2026-02-07T16:44:00.872098,16,False,7.86,0.43,False,3
2026-02-07T16:44:00.896846,16,False,9.45,1.59,False,1
2026-02-07T16:44:00.924238,16,False,11.39,1.94,False,1
2026-02-07T16:44:00.954941,16,False,11.99,0.6,False,4
2026-02-07T16:44:00.981566,16,False,6.27,-5.72,False,1
2026-02-07T16:44:01.009188,16,False,13.77,7.5,False,2
2026-02-07T16:44:01.046164,16,False,7.95,-5.82,False,5
2026-02-07T16:44:01.110424,16,False,9.75,1.8,False,5
2026-02-07T16:44:01.151766,16,False,8.65,-1.1,False,5
2026-02-07T16:44:01.199304,16,False,8.86,0.21,False,2
2026-02-07T16:44:01.242011,16,False,9.58,0.72,False,5
2026-02-07T16:44:01.277072,16,False,8.56,-1.02,False,2
2026-02-07T16:44:01.306349,16,False,10.15,1.59,False,3
2026-02-07T16:44:01.335682,16,False,11.32,1.17,False,3
2026-02-07T16:44:01.361626,16,False,7.25,-4.07,False,2
2026-02-07T16:44:01.387772,16,False,7.6,0.35,False,1
2026-02-07T16:44:01.412747,16,False,6.3,-1.3,False,5
2026-02-07T16:44:01.442012,16,False,8.06,1.76,False,4
2026-02-07T16:44:01.470730,16,False,4.97,-3.09,False,2
2026-02-07T16:44:01.499955,16,False,8.95,3.98,False,4
2026-02-07T16:44:01.552637,16,False,8.69,-0.26,False,1
2026-02-07T16:44:01.578784,16,False,8.91,0.22,False,1
2026-02-07T16:44:01.604072,16,False,9.02,0.11,False,4
2026-02-07T16:44:01.629523,16,False,13.9,4.88,False,2
2026-02-07T16:44:01.654686,16,False,6.39,-7.51,False,2
2026-02-07T16:44:01.679473,16,False,7.24,0.85,False,1
2026-02-07T16:44:01.703139,16,False,8.03,0.79,False,4
2026-02-07T16:44:01.729272,16,False,7.89,-0.14,False,3
2026-02-07T16:44:01.756433,16,False,8.1,0.21,False,2
2026-02-07T16:44:01.781275,16,False,13.62,5.52,False,3
2026-02-07T16:44:01.807604,16,False,12.47,-1.15,False,5
2026-02-07T16:44:01.845227,16,False,10.96,-1.51,False,3
2026-02-07T16:44:01.890447,16,False,5.99,-4.97,False,5
2026-02-07T16:44:01.931205,16,False,5.74,-0.25,False,4
2026-02-07T16:44:01.960124,16,False,12.85,7.11,False,1
2026-02-07T16:44:01.985962,16,False,7.61,-5.24,False,5
2026-02-07T16:44:02.017974,16,False,10.61,3.0,False,5
2026-02-07T16:44:02.043434,16,False,16.0,5.39,True,2
2026-02-07T16:44:02.069205,16,False,6.98,-9.02,False,1
2026-02-07T16:44:02.092583,16,False,9.5,2.52,False,5
2026-02-07T16:44:02.112481,16,False,10.74,1.24,False,2
2026-02-07T16:44:02.133757,16,False,11.49,0.75,False,2
2026-02-07T16:44:02.154842,16,False,11.57,0.08,False,2
2026-02-07T16:44:02.177439,16,False,8.36,-3.21,False,4
2026-02-07T16:44:02.201778,16,False,9.64,1.28,False,2
2026-02-07T16:44:02.229417,16,False,8.06,-1.58,False,1
2026-02-07T16:44:02.252246,16,False,12.55,4.49,False,5
2026-02-07T16:44:02.278784,16,False,9.76,-2.79,False,5
2026-02-07T16:44:02.304480,16,False,10.86,1.1,False,4
2026-02-07T16:44:02.329260,16,False,9.64,-1.22,False,2
2026-02-07T16:44:02.354239,16,False,9.46,-0.18,False,3
2026-02-07T16:44:02.383445,16,False,9.78,0.32,False,1
2026-02-07T16:44:02.431193,16,False,9.02,-0.76,False,3
2026-02-07T16:44:02.472268,16,False,8.85,-0.17,False,2
2026-02-07T16:44:02.505660,16,False,9.56,0.71,False,4
2026-02-07T16:44:02.537528,16,False,12.98,3.42,False,5
2026-02-07T16:44:02.577246,16,False,11.72,-1.26,False,3
2026-02-07T16:44:02.617101,16,False,8.86,-2.86,False,4
2026-02-07T16:44:02.653566,16,False,11.42,2.56,False,2
2026-02-07T16:44:02.686935,16,False,8.79,-2.63,False,4
2026-02-07T16:44:02.723349,16,False,7.93,-0.86,False,3
2026-02-07T16:44:02.761627,16,False,8.75,0.82,False,4
2026-02-07T16:44:02.805470,16,False,8.4,-0.35,False,3
2026-02-07T16:44:02.846883,16,False,8.71,0.31,False,1
2026-02-07T16:44:02.886840,16,False,8.57,-0.14,False,5
2026-02-07T16:44:02.931822,16,False,13.12,4.55,False,3
2026-02-07T16:44:02.970676,16,False,7.01,-6.11,False,2
2026-02-07T16:44:03.012119,16,False,6.85,-0.16,False,4
2026-02-07T16:44:03.042670,16,False,7.47,0.62,False,1
2026-02-07T16:44:03.077177,16,False,10.23,2.76,False,5
2026-02-07T16:44:03.115132,16,False,9.51,-0.72,False,2
2026-02-07T16:44:03.149830,16,False,7.46,-2.05,False,4
2026-02-07T16:44:03.187001,16,False,6.61,-0.85,False,4
2026-02-07T16:44:03.224103,16,False,13.59,6.98,False,4
2026-02-07T16:44:03.261873,16,False,9.13,-4.46,False,1
2026-02-07T16:44:03.299558,16,False,5.18,-3.95,False,4
2026-02-07T16:44:03.335940,16,False,6.74,1.56,False,2
2026-02-07T16:44:03.371812,16,False,6.08,-0.66,False,3
2026-02-07T16:44:03.409938,16,False,7.99,1.91,False,1
2026-02-07T16:44:03.448735,16,False,9.02,1.03,False,4
2026-02-07T16:44:03.487377,16,False,6.8,-2.22,False,3
2026-02-07T16:44:03.519309,16,False,7.99,1.19,False,2
2026-02-07T16:44:03.551587,16,False,9.07,1.08,False,3
2026-02-07T16:44:03.585480,16,False,9.46,0.39,False,2
2026-02-07T16:44:03.621426,16,False,6.96,-2.5,False,1
2026-02-07T16:44:03.656613,16,False,6.67,-0.29,False,5
2026-02-07T16:44:03.691081,16,False,9.97,3.3,False,4
2026-02-07T16:44:03.721417,16,False,15.3,5.33,True,2
2026-02-07T16:44:03.751679,16,False,13.03,-2.27,False,1
2026-02-07T16:44:03.778408,16,False,6.59,-6.44,False,2
2026-02-07T16:44:03.809571,16,False,10.26,3.67,False,5
2026-02-07T16:44:03.844980,16,False,8.48,-1.78,False,2
2026-02-07T16:44:03.875444,16,False,8.96,0.48,False,3
2026-02-07T16:44:03.903251,16,False,8.81,-0.15,False,1
2026-02-07T16:44:03.931226,16,False,8.14,-0.67,False,2
2026-02-07T16:44:03.960866,16,False,9.74,1.6,False,3
2026-02-07T16:44:03.997256,16,False,7.37,-2.37,False,2
2026-02-07T16:44:04.032898,16,False,8.83,1.46,False,3
2026-02-07T16:44:04.080164,16,False,9.61,0.78,False,3
2026-02-07T16:44:04.128465,16,False,9.42,-0.19,False,1
2026-02-07T16:44:04.176763,16,False,11.24,1.82,False,5
2026-02-07T16:44:04.220346,16,False,8.45,-2.79,False,3
2026-02-07T16:44:04.265744,16,False,11.82,3.37,False,2
2026-02-07T16:44:04.314505,16,False,8.13,-3.69,False,5
2026-02-07T16:44:04.348632,16,False,8.42,0.29,False,1
2026-02-07T16:44:04.383160,16,False,15.44,7.02,True,2
2026-02-07T16:44:04.416558,16,False,8.47,-6.97,False,4
2026-02-07T16:44:04.451205,16,False,6.59,-1.88,False,3
2026-02-07T16:44:04.487105,16,False,5.68,-0.91,False,2
2026-02-07T16:44:04.521505,16,False,11.81,6.13,False,3
2026-02-07T16:44:04.554272,16,False,10.6,-1.21,False,4
2026-02-07T16:44:04.588583,16,False,11.84,1.24,False,5
2026-02-07T16:44:04.619434,16,False,9.77,-2.07,False,5
2026-02-07T16:44:04.649515,16,False,9.27,-0.5,False,4
2026-02-07T16:44:04.678780,16,False,8.2,-1.07,False,1
2026-02-07T16:44:04.713554,16,False,7.95,-0.25,False,2
2026-02-07T16:44:04.746078,16,False,6.8,-1.15,False,1
2026-02-07T16:44:04.777730,16,False,7.0,0.2,False,3
2026-02-07T16:44:04.806288,16,False,10.44,3.44,False,4
2026-02-07T16:44:04.838516,16,False,9.94,-0.5,False,2
2026-02-07T16:44:04.869702,16,False,14.2,4.26,False,2
2026-02-07T16:44:04.899019,16,False,8.25,-5.95,False,3
2026-02-07T16:44:04.931430,16,False,11.68,3.43,False,3
2026-02-07T16:44:04.964722,16,False,8.57,-3.11,False,2
2026-02-07T16:44:04.998168,16,False,8.64,0.07,False,4
2026-02-07T16:44:05.027874,16,False,6.34,-2.3,False,2
2026-02-07T16:44:05.056599,16,False,9.11,2.77,False,5
2026-02-07T16:44:05.087135,16,False,8.06,-1.05,False,3
2026-02-07T16:44:05.116920,16,False,9.61,1.55,False,5
2026-02-07T16:44:05.147576,16,False,8.98,-0.63,False,3
2026-02-07T16:44:05.188592,16,False,9.77,0.79,False,4
2026-02-07T16:44:05.229396,16,False,10.58,0.81,False,5
2026-02-07T16:44:05.271621,16,False,7.48,-3.1,False,4
2026-02-07T16:44:05.307716,16,False,5.85,-1.63,False,5
2026-02-07T16:44:05.340702,16,False,9.15,3.3,False,2
2026-02-07T16:44:05.374252,16,False,9.99,0.84,False,2
2026-02-07T16:44:05.412389,16,False,10.96,0.97,False,4
2026-02-07T16:44:05.478323,16,False,10.98,0.02,False,4
2026-02-07T16:44:05.524666,16,False,7.8,-3.18,False,3
2026-02-07T16:44:05.566925,16,False,9.84,2.04,False,3
2026-02-07T16:44:05.604244,16,False,10.25,0.41,False,3
2026-02-07T16:44:05.637005,16,False,8.48,-1.77,False,3
2026-02-07T16:44:05.670918,16,False,12.18,3.7,False,1
2026-02-07T16:44:05.705600,16,False,6.64,-5.54,False,1
2026-02-07T16:44:05.739435,16,False,15.06,8.42,True,5
2026-02-07T16:44:05.774150,16,False,11.07,-3.99,False,5
2026-02-07T16:44:05.810454,16,False,6.79,-4.28,False,3
2026-02-07T16:44:05.848296,16,False,6.56,-0.23,False,3
2026-02-07T16:44:05.881750,16,False,6.57,0.01,False,5
2026-02-07T16:44:05.912819,16,False,6.58,0.01,False,1
2026-02-07T16:44:05.944517,16,False,6.6,0.02,False,1
2026-02-07T16:44:05.972034,16,False,8.27,1.67,False,2
2026-02-07T16:44:05.997785,16,False,13.92,5.65,False,2
2026-02-07T16:44:06.022824,16,False,10.02,-3.9,False,5
2026-02-07T16:44:06.052199,16,False,12.99,2.97,False,4
2026-02-07T16:44:06.083719,16,False,12.58,-0.41,False,2
2026-02-07T16:44:06.114660,16,False,6.9,-5.68,False,5
2026-02-07T16:44:06.146082,16,False,8.17,1.27,False,1
2026-02-07T16:44:06.177539,16,False,9.92,1.75,False,5
2026-02-07T16:44:06.208433,16,False,9.46,-0.46,False,5
2026-02-07T16:44:06.240895,16,False,9.13,-0.33,False,1
2026-02-07T16:44:06.270420,16,False,10.22,1.09,False,2
2026-02-07T16:44:06.300177,16,False,11.2,0.98,False,5
2026-02-07T16:44:06.328093,16,False,9.77,-1.43,False,5
2026-02-07T16:44:06.354878,16,False,10.24,0.47,False,2
2026-02-07T16:44:06.383190,16,False,6.76,-3.48,False,5
2026-02-07T16:44:06.411487,16,False,6.51,-0.25,False,5
2026-02-07T16:44:06.439692,16,False,8.64,2.13,False,3
2026-02-07T16:44:06.468599,16,False,8.22,-0.42,False,5
2026-02-07T16:44:06.499763,16,False,10.07,1.85,False,4
2026-02-07T16:44:06.530685,16,False,9.87,-0.2,False,5
2026-02-07T16:44:06.560634,16,False,11.96,2.09,False,2
2026-02-07T16:44:06.607715,16,False,11.06,-0.9,False,1
2026-02-07T16:44:06.654316,16,False,9.91,-1.15,False,4
2026-02-07T16:44:06.694849,16,False,8.86,-1.05,False,1
2026-02-07T16:44:06.727718,16,False,6.26,-2.6,False,3
2026-02-07T16:44:06.753652,16,False,5.63,-0.63,False,4
2026-02-07T16:44:06.780623,16,False,11.42,5.79,False,4
2026-02-07T16:44:06.807171,16,False,5.89,-5.53,False,1
2026-02-07T16:44:06.832955,16,False,8.5,2.61,False,4
2026-02-07T16:44:06.857017,16,False,18.78,10.28,True,3
2026-02-07T16:44:06.882190,16,False,6.95,-11.83,False,3
2026-02-07T16:44:06.906308,16,False,15.73,8.78,True,4
2026-02-07T16:44:06.931322,16,False,4.12,-11.61,False,2
2026-02-07T16:44:06.956541,16,False,7.93,3.81,False,4
2026-02-07T16:44:06.981445,16,False,10.51,2.58,False,4
2026-02-07T16:44:07.005276,16,False,12.9,2.39,False,2
2026-02-07T16:44:07.028970,16,False,9.59,-3.31,False,1
2026-02-07T16:44:07.052228,16,False,6.88,-2.71,False,1
2026-02-07T16:44:07.076518,16,False,6.28,-0.6,False,4
2026-02-07T16:44:07.102771,16,False,9.28,3.0,False,5
2026-02-07T16:44:07.144243,16,False,9.22,-0.06,False,1
2026-02-07T16:44:07.184656,16,False,11.99,2.77,False,3
2026-02-07T16:44:07.216267,16,False,6.22,-5.77,False,3
2026-02-07T16:44:07.250500,16,False,10.47,4.25,False,1
2026-02-07T16:44:07.279349,16,False,8.74,-1.73,False,2
2026-02-07T16:44:07.309068,16,False,7.04,-1.7,False,2
2026-02-07T16:44:07.338953,16,False,9.65,2.61,False,1
2026-02-07T16:44:07.366919,16,False,15.29,5.64,True,1
